timestamp,source_file,feedback_text,category,llm_confidence,neighbour_agreement,final_confidence,rationale,flagged_keywords,needs_review
2026-09-19T20:59:24,ocr_200_reviews.pdf,"Review ID: R-127 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer mentions that the product is 'acceptable', which suggests some level of satisfaction, but also identifies specific areas for improvement (waiting time and support). The overall rating of 3/5 further supports this classification.","acceptable, waiting time, support need improvement",False
2026-09-19T20:59:24,ocr_200_reviews.pdf,Review ID: R-128 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they wouldn't purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:24,ocr_200_reviews.pdf,Review ID: R-129 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.33,0.7,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results', indicating strong satisfaction.","Excellent, great quality, very good results",False
2026-09-19T20:59:24,ocr_200_reviews.pdf,"Review ID: R-130 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-131 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-132 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-133 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-134 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-135 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-136 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they wouldn't purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-137 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality and very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-138 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent results",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-139 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5 and they mention that the product was 'acceptable', indicating some level of dissatisfaction. They specifically identify areas for improvement, such as waiting time and support.","waiting time, support need improvement",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-140 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-141 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.33,0.7,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results', indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-142 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-143 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that 'the waiting time and support need improvement'. This suggests that while the product itself was acceptable, there are areas for improvement.","waiting time, support need improvement",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-144 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.33,0.7,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-145 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-146 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent results",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-147 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.",waiting time and support need improvement,False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-148 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.33,0.7,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,Review ID: R-149 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:25,ocr_200_reviews.pdf,"Review ID: R-150 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-151 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-152 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-153 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.33,0.7,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-154 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-155 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that 'the waiting time and support need improvement'. This suggests that while the product itself was acceptable, there are areas for improvement.","waiting time, support need improvement",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-156 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-157 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality and very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-158 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent results",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-159 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-160 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-161 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results', indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-162 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent results",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-163 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.",waiting time and support need improvement,False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-164 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-165 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-166 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with some minor reservations.","good overall, consistent",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,"Review ID: R-167 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:26,ocr_200_reviews.pdf,Review ID: R-168 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-169 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-170 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-171 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that 'the waiting time and support need improvement'. This suggests that while the product itself was acceptable, there are areas for improvement.","waiting time, support need improvement",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-172 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they wouldn't purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-173 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-174 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-175 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some level of dissatisfaction. They specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-176 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-177 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results', indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-178 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4/5 and they mention that the experience was 'good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-179 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some dissatisfaction, and they specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-180 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-181 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality and very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-182 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent results",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-183 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5 and they mention that the waiting time and support need improvement, indicating specific problems to be addressed.","waiting time, support need improvement",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-184 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-185 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality' and 'very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-186 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,1.0,0.85,"The customer's overall rating is 4 out of 5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent results",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,"Review ID: R-187 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5 and they mention that the waiting time and support need improvement, indicating specific problems to be addressed.","waiting time, support need improvement",False
2026-09-19T20:59:27,ocr_200_reviews.pdf,Review ID: R-188 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,Review ID: R-189 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.33,0.7,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality and very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, very good results",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,"Review ID: R-190 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,"Review ID: R-191 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5 and they mention that the waiting time and support need improvement, indicating specific problems to be addressed.","waiting time, support need improvement",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,Review ID: R-192 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase the product again, indicating strong dissatisfaction.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,Review ID: R-193 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality and very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,"Review ID: R-194 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,"Review ID: R-195 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5 and they mention that the waiting time and support need improvement, indicating specific problems to be addressed.","waiting time, support need improvement",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,Review ID: R-196 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,Review ID: R-197 Overall Rating: 5/5 Additional Comments: Excellent product with great quality and very good results. | would buy it again. Recommendation: Yes,Excellent,0.9,0.0,0.6,"The customer gave a perfect score (5/5) and explicitly stated that the product is 'excellent' with 'great quality and very good results'. They also said they would buy it again, indicating strong satisfaction and loyalty.","Excellent, great quality, very good results",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,"Review ID: R-198 Overall Rating: 4/5 Additional Comments: The experience was good overall, although the results could be more consistent. Recommendation: Yes",Good,0.8,0.67,0.75,"The customer's overall rating is 4/5 and they explicitly state that their 'experience was good overall', indicating a positive experience with minor reservations.","good overall, consistent",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,"Review ID: R-199 Overall Rating: 3/5 Additional Comments: The product was acceptable, but the waiting time and support need improvement. Recommendation: Yes",Need Improvements,0.8,0.33,0.65,"The customer's overall rating is 3/5, indicating some level of dissatisfaction. They specifically mention that the waiting time and support need improvement.","waiting time, support need improvement",False
2026-09-19T20:59:28,ocr_200_reviews.pdf,Review ID: R-200 Overall Rating: 1/5 Additional Comments: The product failed to meet expectations and | would not purchase it again. Recommendation: No,Poor,0.9,0.67,0.8,"The customer gave the lowest rating (1/5) and explicitly stated they would not purchase again, indicating a strong negative experience.","failed to meet expectations, would not purchase it again",False
2026-09-19T21:13:59,ilovepdf_merged.pdf,How would you rate the overall product quality? 5 How do you feel about the texture and application? 4 How would you rate the fragrance? 4 How effective was the product? 5 How do you feel about the product packaging? 4 Was the product value for money? 5 How was your overall experience? 5 Excellent product with a smooth finish and noticeable results. Would you recommend this product to others? Recommendation: Yes,Excellent,0.9,0.0,0.65,"The customer gave high ratings across the board, used positive language like 'Excellent product', and explicitly stated they would recommend it to others.","Excellent product with a smooth finish and noticeable results, Would you recommend this product to others? Recommendation: Yes",False
2026-09-19T21:13:59,ilovepdf_merged.pdf,How would you rate the overall product quality? 4 How do you feel about the texture and application? 5 How would you rate the fragrance? 4 How effective was the product? 4 How do you feel about the product packaging? 5 Was the product value for money? 4 How was your overall experience? 4 The serum feels light and absorbs quickly. I am happy with the overall experience. Would you recommend this product to others? Recommendation: Yes,Good,0.8,0.33,0.7,"The customer is generally satisfied, giving high ratings for texture, application, and packaging, but has some reservations about the fragrance and value.","happy with the overall experience, Would you recommend this product to others? Recommendation: Yes",False
2026-09-19T21:13:59,ilovepdf_merged.pdf,"How would you rate the overall product quality? 3 How do you feel about the texture and application? 4 How would you rate the fragrance? 3 How effective was the product? 3 How do you feel about the product packaging? 4 Was the product value for money? 3 How was your overall experience? 3 The product is decent, but the results were slower than I expected. Would you recommend this product to others? Recommendation: Yes",Good,0.8,1.0,0.9,"The customer gave mostly positive ratings (4s and 3s) and recommends the product, but mentions a minor disappointment with the results being slower than expected.","decent, slower than I expected",False
2026-09-19T21:13:59,ilovepdf_merged.pdf,"How would you rate the overall product quality? 2 How do you feel about the texture and application? 4 How would you rate the fragrance? 3 How effective was the product? 2 How do you feel about the product packaging? 4 Was the product value for money? 2 How was your overall experience? 2 The texture is nice, but the product was not very effective for me. Would you recommend this product to others? Recommendation: No",Poor,0.9,0.0,0.65,"The customer gave low ratings across multiple categories and explicitly stated that the product was 'not very effective' for them, leading to a clear negative experience.","not very effective, Would you recommend this product to others? Recommendation: No",False
